id,prompt_id,essay,grades
652,35,"['Com o advento das novas tecnologias, muitas expectativas acerca de como o seu uso poderá afetar a nossa sociedade foram criadas, sejam elas de aspecto positivo, seja elas preocupantes. Nos ofícios, por exemplo, a automação do trabalho antes realizado incontestavelmente por humanos começa a ser mais discutido e gera um ambiente duvidoso e preocupante acerca de sua mão de obra.', 'Por incomensuráveis vezes pode-se abordar impactos da substituição da mão de obra em nossa sociedade e em seus ramos de serviços. De acordo com uma pesquisa mostrada na página virtual da UOL, o setor com mais chance do fortalecimento do processo de automação é o de preparação de comida, com 64% de probabilidade. O fato é que a qualificação da mão de obra será cada vez mais exigida e o uso das tecnologias será inevitável.', 'A maneira como lidaremos com essa questão será crucial para o desenvolvimento humano, mesmo que esse processo não seja homogêneo em todo o planeta. De acordo com uma pesquisa feita pela empresa de consultoria empresarial americana, McKinsey, países com o domínio tecnológico advindo junto com o impactante processo de globalização, marcado pela Revolução Técnico-Científico-Informacional, serão mais afetados pelo processo de automação do que os países com menos acesso a esse recurso, visto que mais setores serão afetados pelo avanço tecnológico. Vale ressaltar que boa parte desses países apresenta a taxa de crescimento vegetativo negativa, ou seja, possui mais indivíduos morrendo do que nascendo, sendo um dos fatos que faz com que a questão da empregabilidade não seja tão afetada quanto em países emergentes, por exemplo.', 'Principalmente nos países que não estão preparados completamente para essa situação, o futuro será duvidoso e a adaptação ao surgimento das novas tecnologias é essencial para o estabelecimento de soluções para a subtração da ocorrência do desemprego. A preparação para a população para o surgimento de novos empregos é uma dessas medidas para contribuir com o progresso social.', 'Plataformas sócio-virtuais que estabeleçam a comunicação com a população acerca do desenvolvimento de empregos e ofereçam novos postos de trabalhos devem ser mais efetivadas ao decorrer do tempo. A adaptação é uma construção social.']","[120, 120, 120, 120, 80]"
652,35,"['Com o advento das novas tecnologias, muitas expectativas acerca de como o seu uso poderá afetar a nossa sociedade foram criadas, sejam elas de aspecto positivo, seja elas preocupantes. Nos ofícios, por exemplo, a automação do trabalho antes realizado incontestavelmente por humanos começa a ser mais discutido e gera um ambiente duvidoso e preocupante acerca de sua mão de obra.', 'Por incomensuráveis vezes pode-se abordar impactos da substituição da mão de obra em nossa sociedade e em seus ramos de serviços. De acordo com uma pesquisa mostrada na página virtual da UOL, o setor com mais chance do fortalecimento do processo de automação é o de preparação de comida, com 64% de probabilidade. O fato é que a qualificação da mão de obra será cada vez mais exigida e o uso das tecnologias será inevitável.', 'A maneira como lidaremos com essa questão será crucial para o desenvolvimento humano, mesmo que esse processo não seja homogêneo em todo o planeta. De acordo com uma pesquisa feita pela empresa de consultoria empresarial americana, McKinsey, países com o domínio tecnológico advindo junto com o impactante processo de globalização, marcado pela Revolução Técnico-Científico-Informacional, serão mais afetados pelo processo de automação do que os países com menos acesso a esse recurso, visto que mais setores serão afetados pelo avanço tecnológico. Vale ressaltar que boa parte desses países apresenta a taxa de crescimento vegetativo negativa, ou seja, possui mais indivíduos morrendo do que nascendo, sendo um dos fatos que faz com que a questão da empregabilidade não seja tão afetada quanto em países emergentes, por exemplo.', 'Principalmente nos países que não estão preparados completamente para essa situação, o futuro será duvidoso e a adaptação ao surgimento das novas tecnologias é essencial para o estabelecimento de soluções para a subtração da ocorrência do desemprego. A preparação para a população para o surgimento de novos empregos é uma dessas medidas para contribuir com o progresso social.', 'Plataformas sócio-virtuais que estabeleçam a comunicação com a população acerca do desenvolvimento de empregos e ofereçam novos postos de trabalhos devem ser mais efetivadas ao decorrer do tempo. A adaptação é uma construção social.']","[160, 200, 120, 120, 80]"
652,35,"['Com o advento das novas tecnologias, muitas expectativas acerca de como o seu uso poderá afetar a nossa sociedade foram criadas, sejam elas de aspecto positivo, seja elas preocupantes. Nos ofícios, por exemplo, a automação do trabalho antes realizado incontestavelmente por humanos começa a ser mais discutido e gera um ambiente duvidoso e preocupante acerca de sua mão de obra.', 'Por incomensuráveis vezes pode-se abordar impactos da substituição da mão de obra em nossa sociedade e em seus ramos de serviços. De acordo com uma pesquisa mostrada na página virtual da UOL, o setor com mais chance do fortalecimento do processo de automação é o de preparação de comida, com 64% de probabilidade. O fato é que a qualificação da mão de obra será cada vez mais exigida e o uso das tecnologias será inevitável.', 'A maneira como lidaremos com essa questão será crucial para o desenvolvimento humano, mesmo que esse processo não seja homogêneo em todo o planeta. De acordo com uma pesquisa feita pela empresa de consultoria empresarial americana, McKinsey, países com o domínio tecnológico advindo junto com o impactante processo de globalização, marcado pela Revolução Técnico-Científico-Informacional, serão mais afetados pelo processo de automação do que os países com menos acesso a esse recurso, visto que mais setores serão afetados pelo avanço tecnológico. Vale ressaltar que boa parte desses países apresenta a taxa de crescimento vegetativo negativa, ou seja, possui mais indivíduos morrendo do que nascendo, sendo um dos fatos que faz com que a questão da empregabilidade não seja tão afetada quanto em países emergentes, por exemplo.', 'Principalmente nos países que não estão preparados completamente para essa situação, o futuro será duvidoso e a adaptação ao surgimento das novas tecnologias é essencial para o estabelecimento de soluções para a subtração da ocorrência do desemprego. A preparação para a população para o surgimento de novos empregos é uma dessas medidas para contribuir com o progresso social.', 'Plataformas sócio-virtuais que estabeleçam a comunicação com a população acerca do desenvolvimento de empregos e ofereçam novos postos de trabalhos devem ser mais efetivadas ao decorrer do tempo. A adaptação é uma construção social.']","[160, 160, 160, 120, 80]"
653,35,"['Emprego é o que estrutura os cidadãos de uma sociedade, fornecendo um meio de sobrevivência. Porém com o aumento da qualificação profissional e a chegada da tecnologia no mercado de trabalho, a curto prazo terá um efeito negativo para os indivíduos da conjuntura social. Uma vez que, não há igualdade de oportunidades para todas as pessoas, ocasionado o desemprego.', 'No filme ""Tempos Modernos"", de Charlie Chaplin, evidência uma perspectiva onde os operários tinham apenas uma função para desempenhar, contudo, se surgisse uma tecnologia que substituísse essa mão de obra, como consequência os trabalhadores ficariam desempregados. E com os avanços tecnológicos, o mercado de trabalho requisita uma maior capacitação profissional, logo, aqueles considerados menos qualificados ficam de fora dessa seleção, não existindo para eles uma estrutura social adequada que assegure que serão preparados para ter mais capacidade na profissão.', 'Karl Marx e Fredrich Engels abordaram a temática dos meios de profissão, como exemplo, o capitalismo. Foi perceptível para eles que existe uma classe que domina e outra que é dominada, desse modo, não tem igualdade de oportunidades para as pessoas. Visto que, são classificados de acordo com a riqueza que possuem, dessa maneira, existe um abismo social, pois há aqueles que tem mais suporte para alcançar mais qualificação, enquanto, os pobres desprovidos disso encontram dificuldades para entrar nessa área competitiva que é o mercado de trabalho.', 'Fatores como esses revelam a necessidade de melhorias sociais que se realizadas corretamente promoverá a longo prazo uma diminuição do desemprego, com qualidade e segurança. Portanto, deve haver mobilização de instituições privadas para financiar o investimento na construção de centros de qualificação profissional aos indivíduos que precisam dessa melhoria, assim, o Estado em conjunto com os componentes dele devem direcionar a geração de emprego para a sociedade, realizando concursos públicos que garantam estabilidade para o cidadão']","[80, 120, 80, 80, 80]"
653,35,"['Emprego é o que estrutura os cidadãos de uma sociedade, fornecendo um meio de sobrevivência. Porém com o aumento da qualificação profissional e a chegada da tecnologia no mercado de trabalho, a curto prazo terá um efeito negativo para os indivíduos da conjuntura social. Uma vez que, não há igualdade de oportunidades para todas as pessoas, ocasionado o desemprego.', 'No filme ""Tempos Modernos"", de Charlie Chaplin, evidência uma perspectiva onde os operários tinham apenas uma função para desempenhar, contudo, se surgisse uma tecnologia que substituísse essa mão de obra, como consequência os trabalhadores ficariam desempregados. E com os avanços tecnológicos, o mercado de trabalho requisita uma maior capacitação profissional, logo, aqueles considerados menos qualificados ficam de fora dessa seleção, não existindo para eles uma estrutura social adequada que assegure que serão preparados para ter mais capacidade na profissão.', 'Karl Marx e Fredrich Engels abordaram a temática dos meios de profissão, como exemplo, o capitalismo. Foi perceptível para eles que existe uma classe que domina e outra que é dominada, desse modo, não tem igualdade de oportunidades para as pessoas. Visto que, são classificados de acordo com a riqueza que possuem, dessa maneira, existe um abismo social, pois há aqueles que tem mais suporte para alcançar mais qualificação, enquanto, os pobres desprovidos disso encontram dificuldades para entrar nessa área competitiva que é o mercado de trabalho.', 'Fatores como esses revelam a necessidade de melhorias sociais que se realizadas corretamente promoverá a longo prazo uma diminuição do desemprego, com qualidade e segurança. Portanto, deve haver mobilização de instituições privadas para financiar o investimento na construção de centros de qualificação profissional aos indivíduos que precisam dessa melhoria, assim, o Estado em conjunto com os componentes dele devem direcionar a geração de emprego para a sociedade, realizando concursos públicos que garantam estabilidade para o cidadão']","[120, 200, 160, 120, 120]"
653,35,"['Emprego é o que estrutura os cidadãos de uma sociedade, fornecendo um meio de sobrevivência. Porém com o aumento da qualificação profissional e a chegada da tecnologia no mercado de trabalho, a curto prazo terá um efeito negativo para os indivíduos da conjuntura social. Uma vez que, não há igualdade de oportunidades para todas as pessoas, ocasionado o desemprego.', 'No filme ""Tempos Modernos"", de Charlie Chaplin, evidência uma perspectiva onde os operários tinham apenas uma função para desempenhar, contudo, se surgisse uma tecnologia que substituísse essa mão de obra, como consequência os trabalhadores ficariam desempregados. E com os avanços tecnológicos, o mercado de trabalho requisita uma maior capacitação profissional, logo, aqueles considerados menos qualificados ficam de fora dessa seleção, não existindo para eles uma estrutura social adequada que assegure que serão preparados para ter mais capacidade na profissão.', 'Karl Marx e Fredrich Engels abordaram a temática dos meios de profissão, como exemplo, o capitalismo. Foi perceptível para eles que existe uma classe que domina e outra que é dominada, desse modo, não tem igualdade de oportunidades para as pessoas. Visto que, são classificados de acordo com a riqueza que possuem, dessa maneira, existe um abismo social, pois há aqueles que tem mais suporte para alcançar mais qualificação, enquanto, os pobres desprovidos disso encontram dificuldades para entrar nessa área competitiva que é o mercado de trabalho.', 'Fatores como esses revelam a necessidade de melhorias sociais que se realizadas corretamente promoverá a longo prazo uma diminuição do desemprego, com qualidade e segurança. Portanto, deve haver mobilização de instituições privadas para financiar o investimento na construção de centros de qualificação profissional aos indivíduos que precisam dessa melhoria, assim, o Estado em conjunto com os componentes dele devem direcionar a geração de emprego para a sociedade, realizando concursos públicos que garantam estabilidade para o cidadão']","[120, 160, 160, 120, 120]"
654,35,"['O avanço da tecnologia e sua aplicação nas empresas em conjunto com as exigências de alta qualificação profissional no mercado de trabalho, têm resultado em um grande número de desempregados, o qual cresce a cada dia.', 'Segundo os especialistas, o número de desempregados tende a aumentar progressivamente, podendo surgir em até 2050 uma nova classe de pessoas, a dos ""inúteis"" ou ""não empregáveis"". Um dos motivos dessa ocorrência é o desenvolvimento acelerado de robôs de inteligência artificial, que substituem milhares de trabalhadores. Diversas tarefas que antes eram realizadas por pessoas, hoje são feitas por equipamentos tecnológicos, os quais são mais lucrativos aos proprietários por sua eficiência e precisão.', 'Com isso, as empresas estão exigindo um número cada vez maior de especialistas ligados à tecnologia, como desenvolvedores de softwares, cientistas e analistas de dados, capazes de controlar os novos equipamentos. O problema é que esse tipo de trabalho exige alta qualificação profissional, excluindo os trabalhadores simples, sem estudo completo e os recém-formados, sem experiência, que não conseguem oportunidades em um mercado saturado.', 'É necessário que o governo invista na educação, para que as pessoas aprimorem seus estudos de forma a atender às novas exigências do mercado de trabalho e que a população também fique atenta à informação e procure se especializar no que está em alta. Por outro lado, cabe às empresas promoverem programas que visam o ingresso dos recém-formados e cursos de especialização para os funcionários interessados em continuar trabalhando, a fim de ajudar a conter o desemprego.']","[160, 160, 120, 160, 160]"
654,35,"['O avanço da tecnologia e sua aplicação nas empresas em conjunto com as exigências de alta qualificação profissional no mercado de trabalho, têm resultado em um grande número de desempregados, o qual cresce a cada dia.', 'Segundo os especialistas, o número de desempregados tende a aumentar progressivamente, podendo surgir em até 2050 uma nova classe de pessoas, a dos ""inúteis"" ou ""não empregáveis"". Um dos motivos dessa ocorrência é o desenvolvimento acelerado de robôs de inteligência artificial, que substituem milhares de trabalhadores. Diversas tarefas que antes eram realizadas por pessoas, hoje são feitas por equipamentos tecnológicos, os quais são mais lucrativos aos proprietários por sua eficiência e precisão.', 'Com isso, as empresas estão exigindo um número cada vez maior de especialistas ligados à tecnologia, como desenvolvedores de softwares, cientistas e analistas de dados, capazes de controlar os novos equipamentos. O problema é que esse tipo de trabalho exige alta qualificação profissional, excluindo os trabalhadores simples, sem estudo completo e os recém-formados, sem experiência, que não conseguem oportunidades em um mercado saturado.', 'É necessário que o governo invista na educação, para que as pessoas aprimorem seus estudos de forma a atender às novas exigências do mercado de trabalho e que a população também fique atenta à informação e procure se especializar no que está em alta. Por outro lado, cabe às empresas promoverem programas que visam o ingresso dos recém-formados e cursos de especialização para os funcionários interessados em continuar trabalhando, a fim de ajudar a conter o desemprego.']","[160, 120, 160, 160, 160]"
654,35,"['O avanço da tecnologia e sua aplicação nas empresas em conjunto com as exigências de alta qualificação profissional no mercado de trabalho, têm resultado em um grande número de desempregados, o qual cresce a cada dia.', 'Segundo os especialistas, o número de desempregados tende a aumentar progressivamente, podendo surgir em até 2050 uma nova classe de pessoas, a dos ""inúteis"" ou ""não empregáveis"". Um dos motivos dessa ocorrência é o desenvolvimento acelerado de robôs de inteligência artificial, que substituem milhares de trabalhadores. Diversas tarefas que antes eram realizadas por pessoas, hoje são feitas por equipamentos tecnológicos, os quais são mais lucrativos aos proprietários por sua eficiência e precisão.', 'Com isso, as empresas estão exigindo um número cada vez maior de especialistas ligados à tecnologia, como desenvolvedores de softwares, cientistas e analistas de dados, capazes de controlar os novos equipamentos. O problema é que esse tipo de trabalho exige alta qualificação profissional, excluindo os trabalhadores simples, sem estudo completo e os recém-formados, sem experiência, que não conseguem oportunidades em um mercado saturado.', 'É necessário que o governo invista na educação, para que as pessoas aprimorem seus estudos de forma a atender às novas exigências do mercado de trabalho e que a população também fique atenta à informação e procure se especializar no que está em alta. Por outro lado, cabe às empresas promoverem programas que visam o ingresso dos recém-formados e cursos de especialização para os funcionários interessados em continuar trabalhando, a fim de ajudar a conter o desemprego.']","[160, 120, 120, 160, 160]"
734,40,"['É indiscutível que o sistema educacional brasileiro está corrompido há muito tempo, e cada vez mais, estamos caminhando para uma verdadeira concepção da ignorância.', 'A polêmica relacionada ao corte de recursos para formação superior, evidência-se como uma comprovação de que aqueles que deveriam ser os responsáveis pela administração de um Ministério da Educação de fato preocupado em garantir a fomentação do saber e o cultivo do aprendizado da população, não cumprem com suas respectivas funções.', 'Cada vez mais a sociedade se vê a mercê de não somente representatividade, mas também de voz, além da emancipação da falta de conhecimento. Prova disso, está no número demasiado de jovens que são prejudicados com as diversas negligências educacionais, e simplesmente não se dão conta da proporção do problema, já que, na maioria das vezes, se quer buscam compreender o que se passa no âmbito político, socioeducativo, e dos direitos fundamentais dos indivíduos.', 'Portanto, mostra-se de extrema importância que nós, enquanto cidadãos desta nação, devemos promover manifestações para reivindicação do alicerce da humanidade; a educação, visto que esta é o maior investimento para um futuro próspero. Além disso, ao passo que a manipulação de pessoas se torna algo comum, é necessário que sejamos um país crítico, lutando contra a obscuridade do desconhecimento.']","[120, 0, 80, 80, 80]"
734,40,"['É indiscutível que o sistema educacional brasileiro está corrompido há muito tempo, e cada vez mais, estamos caminhando para uma verdadeira concepção da ignorância.', 'A polêmica relacionada ao corte de recursos para formação superior, evidência-se como uma comprovação de que aqueles que deveriam ser os responsáveis pela administração de um Ministério da Educação de fato preocupado em garantir a fomentação do saber e o cultivo do aprendizado da população, não cumprem com suas respectivas funções.', 'Cada vez mais a sociedade se vê a mercê de não somente representatividade, mas também de voz, além da emancipação da falta de conhecimento. Prova disso, está no número demasiado de jovens que são prejudicados com as diversas negligências educacionais, e simplesmente não se dão conta da proporção do problema, já que, na maioria das vezes, se quer buscam compreender o que se passa no âmbito político, socioeducativo, e dos direitos fundamentais dos indivíduos.', 'Portanto, mostra-se de extrema importância que nós, enquanto cidadãos desta nação, devemos promover manifestações para reivindicação do alicerce da humanidade; a educação, visto que esta é o maior investimento para um futuro próspero. Além disso, ao passo que a manipulação de pessoas se torna algo comum, é necessário que sejamos um país crítico, lutando contra a obscuridade do desconhecimento.']","[160, 40, 40, 120, 40]"
734,40,"['É indiscutível que o sistema educacional brasileiro está corrompido há muito tempo, e cada vez mais, estamos caminhando para uma verdadeira concepção da ignorância.', 'A polêmica relacionada ao corte de recursos para formação superior, evidência-se como uma comprovação de que aqueles que deveriam ser os responsáveis pela administração de um Ministério da Educação de fato preocupado em garantir a fomentação do saber e o cultivo do aprendizado da população, não cumprem com suas respectivas funções.', 'Cada vez mais a sociedade se vê a mercê de não somente representatividade, mas também de voz, além da emancipação da falta de conhecimento. Prova disso, está no número demasiado de jovens que são prejudicados com as diversas negligências educacionais, e simplesmente não se dão conta da proporção do problema, já que, na maioria das vezes, se quer buscam compreender o que se passa no âmbito político, socioeducativo, e dos direitos fundamentais dos indivíduos.', 'Portanto, mostra-se de extrema importância que nós, enquanto cidadãos desta nação, devemos promover manifestações para reivindicação do alicerce da humanidade; a educação, visto que esta é o maior investimento para um futuro próspero. Além disso, ao passo que a manipulação de pessoas se torna algo comum, é necessário que sejamos um país crítico, lutando contra a obscuridade do desconhecimento.']","[120, 40, 40, 120, 40]"
735,40,"['A crise econômica sem precedentes pela qual o Brasil vem passando causou uma piora nos serviços públicos, sobretudo em razão da diminuição na arrecadação de impostos e a consequente redução dos gastos estatais. Um exemplo disso é o recente contingenciamento de parte das verbas das universidades públicas anunciado pelo atual governo, que gerou protestos e aumentou o debate sobre o financiamento dessas escolas superiores.', 'Uma das características que mais chamam a atenção nas universidades públicas brasileiras é o perfil dos alunos que as frequentam, já que a maioria desses estudantes é de famílias ricas. Isso se deve à dificuldade das provas dos vestibulares de acesso a tais escolas, nos quais são aprovados aqueles que obtiveram melhor preparação nos ensinos fundamental e médio, ou seja, quem teve condição de pagar pela educação.', 'Dentre as consequências dessa barreira que os estudantes com poucas condições financeiras encontram para entrar nas universidades públicas é a manutenção da desigualdade existente no país, uma vez que, eles têm poucas chances de acesso àquelas carreiras profissionais, às quais o mercado oferece mais vagas e com melhores salários.', 'Essa discrepância, atrelada às graves dificuldades financeiras pelas quais os governos estaduais e o federal estão passando, demonstra a necessidade de as universidades públicas cobrarem dos alunos que podem pagar pelo ensino superior, o que diminuiria o custo desse ensino para o país. Quem é aprovado para cursos como o de Medicina, um dos que mais demandam recursos estatais, um dos mais concorridos, com maiores notas de corte, é, quase sempre, da classe média alta, que tem plenas condições de pagar pelos estudos. Por outro lado, os mais pobres, que gastam muito do que ganham para pagar impostos, ficam de fora e só lhes resta ir para as faculdades particulares.', 'Dessa forma, fica claro que é preciso mudar o jeito como as universidades estaduais e federais são financiadas e assim evitar que o governo seja obrigado a reduzir verbas destinadas a elas, ao mesmo tempo em que pessoas ricas tenham acesso gratuito a esse serviço. Isso geraria uma economia de dinheiro, que poderia ser utilizado na melhoria dessas escolas e, mais importante, na abertura de mais vagas, cuja consequência seria a facilitação do acesso, para todos, a essas universidades.']","[160, 160, 120, 160, 120]"
735,40,"['A crise econômica sem precedentes pela qual o Brasil vem passando causou uma piora nos serviços públicos, sobretudo em razão da diminuição na arrecadação de impostos e a consequente redução dos gastos estatais. Um exemplo disso é o recente contingenciamento de parte das verbas das universidades públicas anunciado pelo atual governo, que gerou protestos e aumentou o debate sobre o financiamento dessas escolas superiores.', 'Uma das características que mais chamam a atenção nas universidades públicas brasileiras é o perfil dos alunos que as frequentam, já que a maioria desses estudantes é de famílias ricas. Isso se deve à dificuldade das provas dos vestibulares de acesso a tais escolas, nos quais são aprovados aqueles que obtiveram melhor preparação nos ensinos fundamental e médio, ou seja, quem teve condição de pagar pela educação.', 'Dentre as consequências dessa barreira que os estudantes com poucas condições financeiras encontram para entrar nas universidades públicas é a manutenção da desigualdade existente no país, uma vez que, eles têm poucas chances de acesso àquelas carreiras profissionais, às quais o mercado oferece mais vagas e com melhores salários.', 'Essa discrepância, atrelada às graves dificuldades financeiras pelas quais os governos estaduais e o federal estão passando, demonstra a necessidade de as universidades públicas cobrarem dos alunos que podem pagar pelo ensino superior, o que diminuiria o custo desse ensino para o país. Quem é aprovado para cursos como o de Medicina, um dos que mais demandam recursos estatais, um dos mais concorridos, com maiores notas de corte, é, quase sempre, da classe média alta, que tem plenas condições de pagar pelos estudos. Por outro lado, os mais pobres, que gastam muito do que ganham para pagar impostos, ficam de fora e só lhes resta ir para as faculdades particulares.', 'Dessa forma, fica claro que é preciso mudar o jeito como as universidades estaduais e federais são financiadas e assim evitar que o governo seja obrigado a reduzir verbas destinadas a elas, ao mesmo tempo em que pessoas ricas tenham acesso gratuito a esse serviço. Isso geraria uma economia de dinheiro, que poderia ser utilizado na melhoria dessas escolas e, mais importante, na abertura de mais vagas, cuja consequência seria a facilitação do acesso, para todos, a essas universidades.']","[160, 120, 160, 160, 120]"
735,40,"['A crise econômica sem precedentes pela qual o Brasil vem passando causou uma piora nos serviços públicos, sobretudo em razão da diminuição na arrecadação de impostos e a consequente redução dos gastos estatais. Um exemplo disso é o recente contingenciamento de parte das verbas das universidades públicas anunciado pelo atual governo, que gerou protestos e aumentou o debate sobre o financiamento dessas escolas superiores.', 'Uma das características que mais chamam a atenção nas universidades públicas brasileiras é o perfil dos alunos que as frequentam, já que a maioria desses estudantes é de famílias ricas. Isso se deve à dificuldade das provas dos vestibulares de acesso a tais escolas, nos quais são aprovados aqueles que obtiveram melhor preparação nos ensinos fundamental e médio, ou seja, quem teve condição de pagar pela educação.', 'Dentre as consequências dessa barreira que os estudantes com poucas condições financeiras encontram para entrar nas universidades públicas é a manutenção da desigualdade existente no país, uma vez que, eles têm poucas chances de acesso àquelas carreiras profissionais, às quais o mercado oferece mais vagas e com melhores salários.', 'Essa discrepância, atrelada às graves dificuldades financeiras pelas quais os governos estaduais e o federal estão passando, demonstra a necessidade de as universidades públicas cobrarem dos alunos que podem pagar pelo ensino superior, o que diminuiria o custo desse ensino para o país. Quem é aprovado para cursos como o de Medicina, um dos que mais demandam recursos estatais, um dos mais concorridos, com maiores notas de corte, é, quase sempre, da classe média alta, que tem plenas condições de pagar pelos estudos. Por outro lado, os mais pobres, que gastam muito do que ganham para pagar impostos, ficam de fora e só lhes resta ir para as faculdades particulares.', 'Dessa forma, fica claro que é preciso mudar o jeito como as universidades estaduais e federais são financiadas e assim evitar que o governo seja obrigado a reduzir verbas destinadas a elas, ao mesmo tempo em que pessoas ricas tenham acesso gratuito a esse serviço. Isso geraria uma economia de dinheiro, que poderia ser utilizado na melhoria dessas escolas e, mais importante, na abertura de mais vagas, cuja consequência seria a facilitação do acesso, para todos, a essas universidades.']","[160, 120, 160, 160, 80]"
736,40,"['É nítida a precariedade na educação em um dos países que mais investe em educação superior como o Brasil, em que os estudantes de baixa renda - os quais não possuem recursos financeiros suficientes - competem de forma igualitária com os de alta renda - os quais pagaram, por anos, estudos em escolas privadas. Não é apenas questão financeira, mas também de oportunidades.', 'Grande parte dos impostos no Brasil são pagos pelos de baixa renda, ou seja, os que arcam com as despesas como salário dos professores, energia, luz, mantimentos das Universidades públicas, as quais correm o risco de fecharem as portas por falta de recurso financeiro.', 'Notou-se este ano em jornais, revistas, redes sociais as grandes ameaças como os cortes na educação superior, cursos que serão extintos, entre outros, consequências advindas da pouca verba investida em um setor tão importante e que afeta de forma direta, os mais necessitados. O sistema brasileiro não permite que a falta de um serviço seja suprindo com recursos de outro. A privatizaçao afetaria grotescamente aos de baixa renda, principalmente nos cursos de maior concorrência. Novamente nota-se quem são os atingidos, que além de arcar com os impostos, correm o risco de perderem os seus estudos.', 'A oportunidade é para todos, mas claro que há muita desigualdade quando nos referimos a educação. Por que passar anos pagando mensalidades altas em rede privada e, quando se fala em cursar superior, recorrer às Universidades públicas? Vagas de quem realmente necessita são ocupadas, deixando essas com seu futuro adiado enquanto ambas poderiam juntas, uma cá e outra lá, trabalharem por um país melhor.', 'Logo, deverá ser estudada uma solução que beneficie maior parte possível dos estudantes. Um projeto para melhorar a organização na política educacional, no direcionamento da verba pública, no quadro da Instituição, enfim, desde que a educação permaneça sendo primordial ao desenvolvimento do país, o crescimento será certo.']","[120, 120, 120, 120, 120]"
736,40,"['É nítida a precariedade na educação em um dos países que mais investe em educação superior como o Brasil, em que os estudantes de baixa renda - os quais não possuem recursos financeiros suficientes - competem de forma igualitária com os de alta renda - os quais pagaram, por anos, estudos em escolas privadas. Não é apenas questão financeira, mas também de oportunidades.', 'Grande parte dos impostos no Brasil são pagos pelos de baixa renda, ou seja, os que arcam com as despesas como salário dos professores, energia, luz, mantimentos das Universidades públicas, as quais correm o risco de fecharem as portas por falta de recurso financeiro.', 'Notou-se este ano em jornais, revistas, redes sociais as grandes ameaças como os cortes na educação superior, cursos que serão extintos, entre outros, consequências advindas da pouca verba investida em um setor tão importante e que afeta de forma direta, os mais necessitados. O sistema brasileiro não permite que a falta de um serviço seja suprindo com recursos de outro. A privatizaçao afetaria grotescamente aos de baixa renda, principalmente nos cursos de maior concorrência. Novamente nota-se quem são os atingidos, que além de arcar com os impostos, correm o risco de perderem os seus estudos.', 'A oportunidade é para todos, mas claro que há muita desigualdade quando nos referimos a educação. Por que passar anos pagando mensalidades altas em rede privada e, quando se fala em cursar superior, recorrer às Universidades públicas? Vagas de quem realmente necessita são ocupadas, deixando essas com seu futuro adiado enquanto ambas poderiam juntas, uma cá e outra lá, trabalharem por um país melhor.', 'Logo, deverá ser estudada uma solução que beneficie maior parte possível dos estudantes. Um projeto para melhorar a organização na política educacional, no direcionamento da verba pública, no quadro da Instituição, enfim, desde que a educação permaneça sendo primordial ao desenvolvimento do país, o crescimento será certo.']","[160, 120, 80, 120, 80]"
736,40,"['É nítida a precariedade na educação em um dos países que mais investe em educação superior como o Brasil, em que os estudantes de baixa renda - os quais não possuem recursos financeiros suficientes - competem de forma igualitária com os de alta renda - os quais pagaram, por anos, estudos em escolas privadas. Não é apenas questão financeira, mas também de oportunidades.', 'Grande parte dos impostos no Brasil são pagos pelos de baixa renda, ou seja, os que arcam com as despesas como salário dos professores, energia, luz, mantimentos das Universidades públicas, as quais correm o risco de fecharem as portas por falta de recurso financeiro.', 'Notou-se este ano em jornais, revistas, redes sociais as grandes ameaças como os cortes na educação superior, cursos que serão extintos, entre outros, consequências advindas da pouca verba investida em um setor tão importante e que afeta de forma direta, os mais necessitados. O sistema brasileiro não permite que a falta de um serviço seja suprindo com recursos de outro. A privatizaçao afetaria grotescamente aos de baixa renda, principalmente nos cursos de maior concorrência. Novamente nota-se quem são os atingidos, que além de arcar com os impostos, correm o risco de perderem os seus estudos.', 'A oportunidade é para todos, mas claro que há muita desigualdade quando nos referimos a educação. Por que passar anos pagando mensalidades altas em rede privada e, quando se fala em cursar superior, recorrer às Universidades públicas? Vagas de quem realmente necessita são ocupadas, deixando essas com seu futuro adiado enquanto ambas poderiam juntas, uma cá e outra lá, trabalharem por um país melhor.', 'Logo, deverá ser estudada uma solução que beneficie maior parte possível dos estudantes. Um projeto para melhorar a organização na política educacional, no direcionamento da verba pública, no quadro da Instituição, enfim, desde que a educação permaneça sendo primordial ao desenvolvimento do país, o crescimento será certo.']","[120, 120, 120, 120, 80]"
